Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,New_Product_ID,Sales,Order Date_new,Ship Date_new
96,US-2025-109484,6/11/2025,12/11/2025,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,OFF-BI-10004738,5.682,6-Nov-25,12-Nov-25
97,CA-2025-161018,9/11/2025,11/11/2025,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,FUR-FU-10000629,96.53,9-Nov-25,11-Nov-25
98,CA-2025-157833,17/06/2025,20/06/2025,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,OFF-BI-10001721,51.312,17-Jun-25,20-Jun-25
99,CA-2024-149223,6/9/2024,11/9/2024,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,OFF-AP-10000358,77.88,6-Sep-24,11-Sep-24
100,CA-2024-158568,29/08/2024,2/9/2024,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,OFF-PA-10003256,64.624,29-Aug-24,2-Sep-24
101,CA-2024-158568,29/08/2024,2/9/2024,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,TEC-AC-10001767,95.976,29-Aug-24,2-Sep-24
102,CA-2024-158568,29/08/2024,2/9/2024,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,OFF-BI-10002609,1.788,29-Aug-24,2-Sep-24
103,CA-2024-129903,1/12/2024,4/12/2024,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),OFF-PA-10004040,23.92,1-Dec-24,4-Dec-24
104,US-2023-156867,13/11/2023,17/11/2023,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,TEC-AC-10001552,238.896,13-Nov-23,17-Nov-23
105,US-2023-156867,13/11/2023,17/11/2023,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",FUR-FU-10004006,102.36,13-Nov-23,17-Nov-23
106,US-2023-156867,13/11/2023,17/11/2023,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",OFF-BI-10002794,36.882,13-Nov-23,17-Nov-23
107,CA-2025-119004,23/11/2025,28/11/2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,TEC-AC-10003499,74.112,23-Nov-25,28-Nov-25
108,CA-2025-119004,23/11/2025,28/11/2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,TEC-PH-10002844,27.992,23-Nov-25,28-Nov-25
109,CA-2025-119004,23/11/2025,28/11/2025,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,OFF-AR-10000390,3.304,23-Nov-25,28-Nov-25
110,CA-2023-129476,15/10/2023,20/10/2023,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,TEC-AC-10000844,339.96,15-Oct-23,20-Oct-23
111,CA-2025-146780,25/12/2025,30/12/2025,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,FUR-FU-10001934,41.96,25-Dec-25,30-Dec-25
112,CA-2024-128867,3/11/2024,10/11/2024,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",OFF-AR-10000380,75.96,3-Nov-24,10-Nov-24
113,CA-2024-128867,3/11/2024,10/11/2024,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",OFF-BI-10003981,27.24,3-Nov-24,10-Nov-24
114,CA-2022-115259,25/08/2022,27/08/2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",OFF-FA-10000621,40.096,25-Aug-22,27-Aug-22
115,CA-2022-115259,25/08/2022,27/08/2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",OFF-EN-10002600,4.72,25-Aug-22,27-Aug-22
116,CA-2022-115259,25/08/2022,27/08/2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,OFF-PA-10004965,23.976,25-Aug-22,27-Aug-22
117,CA-2022-115259,25/08/2022,27/08/2022,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",OFF-EN-10002504,130.464,25-Aug-22,27-Aug-22
118,CA-2023-110457,2/3/2023,6/3/2023,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,FUR-TA-10001768,787.53,2-Mar-23,6-Mar-23
119,US-2023-136476,5/4/2023,10/4/2023,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,OFF-BI-10003650,157.794,5-Apr-23,10-Apr-23
120,CA-2024-103730,12/6/2024,15/06/2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,FUR-FU-10002157,47.04,12-Jun-24,15-Jun-24
121,CA-2024-103730,12/6/2024,15/06/2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,OFF-BI-10003910,30.84,12-Jun-24,15-Jun-24
122,CA-2024-103730,12/6/2024,15/06/2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",OFF-ST-10000777,226.56,12-Jun-24,15-Jun-24
123,CA-2024-103730,12/6/2024,15/06/2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,OFF-EN-10002500,115.02,12-Jun-24,15-Jun-24
124,CA-2024-103730,12/6/2024,15/06/2024,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,TEC-PH-10003875,68.04,12-Jun-24,15-Jun-24
125,US-2022-152030,26/12/2022,28/12/2022,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,600.558,26-Dec-22,28-Dec-22
126,US-2022-134614,20/09/2022,25/09/2022,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,FUR-TA-10004534,617.7,20-Sep-22,25-Sep-22
127,US-2025-107272,5/11/2025,12/11/2025,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",OFF-BI-10003274,2.388,5-Nov-25,12-Nov-25
128,US-2025-107272,5/11/2025,12/11/2025,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",OFF-ST-10002974,243.992,5-Nov-25,12-Nov-25
129,US-2024-125969,6/11/2024,10/11/2024,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",FUR-CH-10001146,81.424,6-Nov-24,10-Nov-24
130,US-2024-125969,6/11/2024,10/11/2024,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,FUR-FU-10003773,238.56,6-Nov-24,10-Nov-24
131,US-2025-164147,2/2/2025,5/2/2025,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,TEC-PH-10002293,59.97,2-Feb-25,5-Feb-25
132,US-2025-164147,2/2/2025,5/2/2025,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,OFF-PA-10002378,78.304,2-Feb-25,5-Feb-25
133,US-2025-164147,2/2/2025,5/2/2025,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,OFF-FA-10002780,21.456,2-Feb-25,5-Feb-25
134,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,OFF-PA-10001804,20.04,13-Oct-24,19-Oct-24
135,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,OFF-PA-10001736,35.44,13-Oct-24,19-Oct-24
136,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",OFF-AR-10001150,11.52,13-Oct-24,19-Oct-24
137,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,OFF-FA-10002988,4.02,13-Oct-24,19-Oct-24
138,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,OFF-BI-10004781,76.176,13-Oct-24,19-Oct-24
139,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,OFF-SU-10001218,65.88,13-Oct-24,19-Oct-24
140,CA-2024-145583,13/10/2024,19/10/2024,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,FUR-FU-10001706,43.12,13-Oct-24,19-Oct-24
141,CA-2024-110366,5/9/2024,7/9/2024,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",FUR-FU-10004849,82.8,5-Sep-24,7-Sep-24
142,CA-2025-106180,18/09/2025,23/09/2025,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,OFF-AR-10000940,8.82,18-Sep-25,23-Sep-25
143,CA-2025-106180,18/09/2025,23/09/2025,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,OFF-EN-10004030,10.86,18-Sep-25,23-Sep-25
144,CA-2025-106180,18/09/2025,23/09/2025,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,OFF-PA-10004327,143.7,18-Sep-25,23-Sep-25
145,CA-2025-155376,22/12/2025,27/12/2025,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,OFF-AP-10001058,839.43,22-Dec-25,27-Dec-25
146,CA-2023-110744,7/9/2023,12/9/2023,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,OFF-ST-10003656,671.93,7-Sep-23,12-Sep-23
147,CA-2022-110072,22/10/2022,28/10/2022,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",FUR-FU-10000521,93.888,22-Oct-22,28-Oct-22
148,CA-2024-114489,5/12/2024,9/12/2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,TEC-PH-10000215,384.45,5-Dec-24,9-Dec-24
149,CA-2024-114489,5/12/2024,9/12/2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,TEC-PH-10001448,149.97,5-Dec-24,9-Dec-24
150,CA-2024-114489,5/12/2024,9/12/2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",FUR-CH-10000454,1951.84,5-Dec-24,9-Dec-24
151,CA-2024-114489,5/12/2024,9/12/2024,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,OFF-BI-10002735,171.55,5-Dec-24,9-Dec-24
152,CA-2024-158834,13/03/2024,16/03/2024,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,OFF-AP-10000326,157.92,13-Mar-24,16-Mar-24
153,CA-2024-158834,13/03/2024,16/03/2024,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,TEC-PH-10001254,203.184,13-Mar-24,16-Mar-24
154,CA-2023-124919,31/05/2023,2/6/2023,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,OFF-PA-10001950,58.38,31-May-23,2-Jun-23
155,CA-2023-124919,31/05/2023,2/6/2023,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,OFF-PA-10002254,105.52,31-May-23,2-Jun-23
156,CA-2023-124919,31/05/2023,2/6/2023,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",OFF-ST-10001590,80.88,31-May-23,2-Jun-23
157,CA-2023-118948,28/05/2023,3/6/2023,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,OFF-AR-10001547,6.63,28-May-23,3-Jun-23
158,CA-2022-104269,1/3/2022,6/3/2022,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,FUR-CH-10004063,457.568,1-Mar-22,6-Mar-22
159,CA-2024-114104,20/11/2024,24/11/2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,OFF-LA-10002475,14.62,20-Nov-24,24-Nov-24
160,CA-2024-114104,20/11/2024,24/11/2024,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,TEC-PH-10004536,944.93,20-Nov-24,24-Nov-24
161,CA-2024-162733,11/5/2024,12/5/2024,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,OFF-PA-10002751,5.98,11-May-24,12-May-24
162,CA-2023-119697,28/12/2023,31/12/2023,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,TEC-AC-10003657,54.384,28-Dec-23,31-Dec-23
163,CA-2024-154508,16/11/2024,20/11/2024,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001990,28.4,16-Nov-24,20-Nov-24
164,CA-2024-113817,7/11/2024,11/11/2024,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,OFF-BI-10004002,27.68,7-Nov-24,11-Nov-24
165,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,OFF-AR-10004441,9.936,8-Sep-22,12-Sep-22
166,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,TEC-MA-10000822,8159.952,8-Sep-22,12-Sep-22
167,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,OFF-ST-10000991,275.928,8-Sep-22,12-Sep-22
168,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,FUR-CH-10004287,1740.06,8-Sep-22,12-Sep-22
169,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,OFF-AR-10002656,32.064,8-Sep-22,12-Sep-22
170,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,OFF-AP-10002518,177.98,8-Sep-22,12-Sep-22
171,CA-2022-139892,8/9/2022,12/9/2022,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,TEC-PH-10003931,143.976,8-Sep-22,12-Sep-22
172,CA-2022-118962,5/8/2022,9/8/2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",OFF-PA-10000659,20.94,5-Aug-22,9-Aug-22
173,CA-2022-118962,5/8/2022,9/8/2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,OFF-PA-10001144,110.96,5-Aug-22,9-Aug-22
174,CA-2022-118962,5/8/2022,9/8/2022,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",FUR-CH-10003817,340.144,5-Aug-22,9-Aug-22
175,US-2022-100853,14/09/2022,19/09/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,OFF-AP-10000891,52.448,14-Sep-22,19-Sep-22
176,US-2022-100853,14/09/2022,19/09/2022,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,OFF-LA-10003148,20.16,14-Sep-22,19-Sep-22
177,US-2025-152366,21/04/2025,25/04/2025,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",OFF-AP-10002684,97.264,21-Apr-25,25-Apr-25
